ስትሰባብሯት ስእትእስኧብኣብእሯትእ
ኣትሰባብሩ እኣትእስኧብኣብእርኡ
ሰባብራችሁ ስኧብኣብእርኣችእህኡ
እሰባብራታለሁ እእስኧብኣብእርኣትኣልኧህኡ
እንድትሰብሪያቸው እእንእድእትእስኧብእርኢይኣችኧውእ
እንደሰበርን እእንእድኧስኧብኧርእንእ
ከምሰባብርህ ክኧምእስኧብኣብእርእህእ
እንድትሰባብሪን እእንእድእትእስኧብኣብእርኢንእ
ሰብረንሎት ስኧብእርኧንእልኦትእ
ኣልሰበርኳት እኣልእስኧብኧርእኳትእ
እንድትሰብር እእንእድእትእስኧብእርእ
ሰብረናታል ስኧብእርኧንኣትኣልእ
እስክትሰብርለት እእስእክእትእስኧብእርእልኧትእ
እንደሰበርንዎት እእንእድኧስኧብኧርእንእውኦትእ
ኣትሰባብረኝም እኣትእስኧብኣብእርኧኝእምእ
ኣልሰበርሻቸው እኣልእስኧብኧርእሽኣችኧውእ
ለሰበርንህ ልኧስኧብኧርእንእህእ
እስክትሰብርበት እእስእክእትእስኧብእርእብኧትእ
ሰበርከን ስኧብኧርእክኧንእ
ሰብረሀኛል ስኧብእርኧህኧኝኣልእ
ሰበራችሁ ስኧብኧርኣችእህኡ
ሰበርኩብህ ስኧብኧርእክኡብእህእ
ስትሰብረኝ ስእትእስኧብእርኧኝእ
እንደሰበርኩሽ እእንእድኧስኧብኧርእክኡሽእ
እስክንሰብራቸው እእስእክእንእስኧብእርኣችኧውእ
ሰብረሽዋል ስኧብእርኧሽእውኣልእ
ልንሰብራት ልእንእስኧብእርኣትእ
እንድንሰብርሽ እእንእድእንእስኧብእርእሽእ
ብትሰብሪን ብእትእስኧብእርኢንእ
እንደሰበርሻት እእንእድኧስኧብኧርእሽኣትእ
ሰብረንበት ስኧብእርኧንእብኧትእ
እንድሰብራችሁ እእንእድእስኧብእርኣችእህኡ
ልስበርለት ልእስእብኧርእልኧትእ
እንድትሰባብሩ እእንእድእትእስኧብኣብእርኡ
ስትሰብረን ስእትእስኧብእርኧንእ
ኣልሰበርካት እኣልእስኧብኧርእክኣትእ
ሰበርንብዎት ስኧብኧርእንእብእውኦትእ
ሰብሬያታለሁ ስኧብእርኤይኣትኣልኧህኡ
ለሰበርናት ልኧስኧብኧርእንኣትእ
ስትሰብሪው ስእትእስኧብእርኢውእ
እንደሰበርነው እእንእድኧስኧብኧርእንኧውእ
ሰብሬህ ስኧብእርኤህእ
እስክትሰባብረን እእስእክእትእስኧብኣብእርኧንእ
ኣንሰበርልሽ እኣንእስኧብኧርእልእሽእ
ስሰብርዎት ስእስኧብእርእውኦትእ
ሰብረሽብን ስኧብእርኧሽእብእንእ
ሰብረሽው ስኧብእርኧሽእውእ
ሰበርክብኝ ስኧብኧርእክእብእኝእ
እስክትሰባብረኝ እእስእክእትእስኧብኣብእርኧኝእ
ኣትሰብሩን እኣትእስኧብእርኡንእ
ኣትስበሪው እኣትእስእብኧርኢውእ
ኣትሰበሩልኝ እኣትእስኧብኧርኡልእኝእ
ለሰበራችሁኝ ልኧስኧብኧርኣችእህኡኝእ
ለሰበርሽኝ ልኧስኧብኧርእሽእኝእ
ሰብረንህ ስኧብእርኧንእህእ
ለሰበርክ ልኧስኧብኧርእክእ
ልትሰብሩት ልእትእስኧብእርኡትእ
እንስበረው እእንእስእብኧርኧውእ
ኣትሰብር እኣትእስኧብእርእ
ሰበርክባት ስኧብኧርእክእብኣትእ
ኣትሰብሩትም እኣትእስኧብእርኡትእምእ
ሰብሬው ስኧብእርኤውእ
ትሰብረናለህ ትእስኧብእርኧንኣልኧህእ
ሰበርኳት ስኧብኧርእኳትእ
ከሰበራችሁን ክኧስኧብኧርኣችእህኡንእ
ኣትሰበርልኝ እኣትእስኧብኧርእልእኝእ
ትሰብሪያቸዋለሽ ትእስኧብእርኢይኣችኧውኣልኧሽእ
ስበረኝ ስእብኧርኧኝእ
ከምንሰብርብሽ ክኧምእንእስኧብእርእብእሽእ
እስክትሰብረን እእስእክእትእስኧብእርኧንእ
ከምትሰብርባት ክኧምእትእስኧብእርእብኣትእ
እስክትሰባብሪ እእስእክእትእስኧብኣብእርኢ
ኣልሰባብርዎት እኣልእስኧብኣብእርእውኦትእ
እሰባብርዎታለሁ እእስኧብኣብእርእውኦትኣልኧህኡ
ሰባብረንዎት ስኧብኣብእርኧንእውኦትእ
እስክትሰብሯት እእስእክእትእስኧብእሯትእ
ሰበርኩላችሁ ስኧብኧርእክኡልኣችእህኡ
ከምንሰብርላችሁ ክኧምእንእስኧብእርእልኣችእህኡ
ስሰባብራችሁ ስእስኧብኣብእርኣችእህኡ
እስክትሰብሪልን እእስእክእትእስኧብእርኢልእንእ
ኣንሰብራቸውም እኣንእስኧብእርኣችኧውእምእ
ሰብረነዎታል ስኧብእርኧንኧውኦትኣልእ
ኣልሰብራት እኣልእስኧብእርኣትእ
እንሰብረዋለን እእንእስኧብእርኧውኣልኧንእ
እስክትሰባብራቸው እእስእክእትእስኧብኣብእርኣችኧውእ
ኣንሰብርም እኣንእስኧብእርእምእ
እንሰብርሃለን እእንእስኧብእርእህኣልኧንእ
ስበሪበት ስእብኧርኢብኧትእ
ከምትሰብሪብኝ ክኧምእትእስኧብእርኢብእኝእ
ትሰባብራለህ ትእስኧብኣብእርኣልኧህእ
ከምትሰባብረን ክኧምእትእስኧብኣብእርኧንእ
ስንሰብር ስእንእስኧብእርእ
ኣትስበሪኝ እኣትእስእብኧርኢኝእ
እስክትሰብርላት እእስእክእትእስኧብእርእልኣትእ
ኣትሰብረኝ እኣትእስኧብእርኧኝእ
ከምትሰባብራት ክኧምእትእስኧብኣብእርኣትእ
ሰብሬባቸው ስኧብእርኤብኣችኧውእ
እንድሰባብር እእንእድእስኧብኣብእርእ
ሰበራችሁኝ ስኧብኧርኣችእህኡኝእ
ኣትሰባብሪያቸውም እኣትእስኧብኣብእርኢይኣችኧውእምእ
ሰባብሬው ስኧብኣብእርኤውእ
ኣትሰባብሩን እኣትእስኧብኣብእርኡንእ
ልትሰብሩ ልእትእስኧብእርኡ
ከምትሰባብረው ክኧምእትእስኧብኣብእርኧውእ
ልንሰብርሽ ልእንእስኧብእርእሽእ
ሰብሬ ስኧብእርኤ
ስበሩለት ስእብኧርኡልኧትእ
ከምትሰባብሩ ክኧምእትእስኧብኣብእርኡ
ሰበርሽልን ስኧብኧርእሽእልእንእ
ከምሰብራቸው ክኧምእስኧብእርኣችኧውእ
ሰባብሯት ስኧብኣብእሯትእ
ብንሰብራቸው ብእንእስኧብእርኣችኧውእ
ከምትሰባብሪያቸው ክኧምእትእስኧብኣብእርኢይኣችኧውእ
ኣትሰባብራት እኣትእስኧብኣብእርኣትእ
ስበርላት ስእብኧርእልኣትእ
እስክንሰብርባችሁ እእስእክእንእስኧብእርእብኣችእህኡ
ሰባብረሽኝ ስኧብኣብእርኧሽእኝእ
ስትሰብሩዋቸው ስእትእስኧብእርኡውኣችኧውእ
ልስበራቸው ልእስእብኧርኣችኧውእ
ከምትሰብሪላቸው ክኧምእትእስኧብእርኢልኣችኧውእ
ለሰበርሽን ልኧስኧብኧርእሽእንእ
እንድትሰብሩዋቸው እእንእድእትእስኧብእርኡውኣችኧውእ
ሰብራችሁላት ስኧብእርኣችእህኡልኣትእ
ልንሰብር ልእንእስኧብእርእ
ትሰባብሪያታለሽ ትእስኧብኣብእርኢይኣትኣልኧሽእ
ስበሪባት ስእብኧርኢብኣትእ
ኣይሰበሩልኝ እኣይእስኧብኧርኡልእኝእ
ሰብራችሁን ስኧብእርኣችእህኡንእ
ሰብረንብሽ ስኧብእርኧንእብእሽእ
ብሰብርሽ ብእስኧብእርእሽእ
ስሰብራት ስእስኧብእርኣትእ
ብሰብራቸው ብእስኧብእርኣችኧውእ
ሰባብረናቸው ስኧብኣብእርኧንኣችኧውእ
ስትሰብሪኝ ስእትእስኧብእርኢኝእ
ከምንሰብርልሽ ክኧምእንእስኧብእርእልእሽእ
እንሰባብራታለን እእንእስኧብኣብእርኣትኣልኧንእ
ስሰባብር ስእስኧብኣብእርእ
ከምሰባብራት ክኧምእስኧብኣብእርኣትእ
እንድሰባብራችሁ እእንእድእስኧብኣብእርኣችእህኡ
እስክትሰብሪብኝ እእስእክእትእስኧብእርኢብእኝእ
ከምትሰብርባቸው ክኧምእትእስኧብእርእብኣችኧውእ
ከምሰብርብዎት ክኧምእስኧብእርእብእውኦትእ
ስበራት ስእብኧርኣትእ
ለሰበራችሁን ልኧስኧብኧርኣችእህኡንእ
እንድትሰባብሪው እእንእድእትእስኧብኣብእርኢውእ
እስክሰባብርዎት እእስእክእስኧብኣብእርእውኦትእ
እስክትሰብሩ እእስእክእትእስኧብእርኡ
ትሰብሩታላችሁ ትእስኧብእርኡትኣልኣችእህኡ
ትሰባብረዋለህ ትእስኧብኣብእርኧውኣልኧህእ
ኣትሰባብሪን እኣትእስኧብኣብእርኢንእ
ስበርባት ስእብኧርእብኣትእ
ከምትሰብሩበት ክኧምእትእስኧብእርኡብኧትእ
ከምትሰብሪያቸው ክኧምእትእስኧብእርኢይኣችኧውእ
ኣልሰባብር እኣልእስኧብኣብእርእ
ስበሩኝ ስእብኧርኡኝእ
ሰብራችሁኝ ስኧብእርኣችእህኡኝእ
ከምትሰብሩላት ክኧምእትእስኧብእርኡልኣትእ
እንሰብራችኋለን እእንእስኧብእርኣችእኋልኧንእ
እስክትሰብሪ እእስእክእትእስኧብእርኢ
ኣትሰባብሪኝ እኣትእስኧብኣብእርኢኝእ
እስክንሰብርበት እእስእክእንእስኧብእርእብኧትእ
እስክትሰብሪላቸው እእስእክእትእስኧብእርኢልኣችኧውእ
ኣልሰበርኳቸው እኣልእስኧብኧርእኳችኧውእ
ከምሰብርባቸው ክኧምእስኧብእርእብኣችኧውእ
ኣትሰባብረውም እኣትእስኧብኣብእርኧውእምእ
ከሰበራችኋት ክኧስኧብኧርኣችእኋትእ
ከሰበርክ ክኧስኧብኧርእክእ
ትሰብራላችሁ ትእስኧብእርኣልኣችእህኡ
እንድሰብር እእንእድእስኧብእርእ
ኣትስበራቸው እኣትእስእብኧርኣችኧውእ
ብትሰባብሪያት ብእትእስኧብኣብእርኢይኣትእ
እንደሰበርክ እእንእድኧስኧብኧርእክእ
ኣትሰባብራቸው እኣትእስኧብኣብእርኣችኧውእ
ልስበርበት ልእስእብኧርእብኧትእ
ልትሰብሪያቸው ልእትእስኧብእርኢይኣችኧውእ
ሰብረህላት ስኧብእርኧህእልኣትእ
ትሰብሪያለሽ ትእስኧብእርኢይኣልኧሽእ
ሰብረህባቸው ስኧብእርኧህእብኣችኧውእ
ከምትሰብሪው ክኧምእትእስኧብእርኢውእ
ሰበርሽን ስኧብኧርእሽእንእ
ኣትሰበርልህ እኣትእስኧብኧርእልእህእ
ሰበርኩዋችሁ ስኧብኧርእክኡውኣችእህኡ
እንድሰባብርህ እእንእድእስኧብኣብእርእህእ
ትሰባብሩኛላችሁ ትእስኧብኣብእርኡኝኣልኣችእህኡ
ስትሰብሪያቸው ስእትእስኧብእርኢይኣችኧውእ
ሰብረሽለት ስኧብእርኧሽእልኧትእ
እስክሰብርለት እእስእክእስኧብእርእልኧትእ
ኣትሰባብረኝ እኣትእስኧብኣብእርኧኝእ
ሰብረህላቸው ስኧብእርኧህእልኣችኧውእ
እሰብራታለሁ እእስኧብእርኣትኣልኧህኡ
ከምንሰብረው ክኧምእንእስኧብእርኧውእ
እስክትሰብረው እእስእክእትእስኧብእርኧውእ
ከሰበራችሁት ክኧስኧብኧርኣችእህኡትእ
ስንሰባብራቸው ስእንእስኧብኣብእርኣችኧውእ
ሰባብረህ ስኧብኣብእርኧህእ
ኣትሰብረንም እኣትእስኧብእርኧንእምእ
ከሰበራችኋቸው ክኧስኧብኧርኣችእኋችኧውእ
ከምትሰብሩ ክኧምእትእስኧብእርኡ
ኣትስበራት እኣትእስእብኧርኣትእ
እንደሰበርናቸው እእንእድኧስኧብኧርእንኣችኧውእ
እስክንሰብራችሁ እእስእክእንእስኧብእርኣችእህኡ
እስክትሰብሩልኝ እእስእክእትእስኧብእርኡልእኝእ
ኣትሰባብረው እኣትእስኧብኣብእርኧውእ
እስክትሰብርላቸው እእስእክእትእስኧብእርእልኣችኧውእ
ኣትሰባብራትም እኣትእስኧብኣብእርኣትእምእ
ልንሰብርህ ልእንእስኧብእርእህእ
ሰብረነው ስኧብእርኧንኧውእ
ሰበራችሁባት ስኧብኧርኣችእህኡብኣትእ
ለሰበራችኋቸው ልኧስኧብኧርኣችእኋችኧውእ
ብትሰባብሪው ብእትእስኧብኣብእርኢውእ
እስክትሰብራቸው እእስእክእትእስኧብእርኣችኧውእ
እንድሰባብረው እእንእድእስኧብኣብእርኧውእ
እንደሰበርከው እእንእድኧስኧብኧርእክኧውእ
እንስበርባችሁ እእንእስእብኧርእብኣችእህኡ
እንስበርዎት እእንእስእብኧርእውኦትእ
ኣልሰበራችሁን እኣልእስኧብኧርኣችእህኡንእ
ብሰባብርሽ ብእስኧብኣብእርእሽእ
እስክትሰብረኝ እእስእክእትእስኧብእርኧኝእ
ለሰበርኩት ልኧስኧብኧርእክኡትእ
ልትሰብራት ልእትእስኧብእርኣትእ
ብትሰብሩ ብእትእስኧብእርኡ
እስክሰብርብሽ እእስእክእስኧብእርእብእሽእ
ኣልሰበርን እኣልእስኧብኧርእንእ
ሰብሬሽ ስኧብእርኤሽእ
ሰበርክልኝ ስኧብኧርእክእልእኝእ
ሰባብረሀው ስኧብኣብእርኧህኧውእ
ኣንሰብርህም እኣንእስኧብእርእህእምእ
ከምትሰብሪያት ክኧምእትእስኧብእርኢይኣትእ
ሰባብራችሁን ስኧብኣብእርኣችእህኡንእ
ሰብረሃቸዋል ስኧብእርኧህኣችኧውኣልእ
እንድትሰብሪ እእንእድእትእስኧብእርኢ
እስክትሰብሩብኝ እእስእክእትእስኧብእርኡብእኝእ
ሰባብረሃቸው ስኧብኣብእርኧህኣችኧውእ
ኣትሰብሪያት እኣትእስኧብእርኢይኣትእ
ትሰብሩኛላችሁ ትእስኧብእርኡኝኣልኣችእህኡ
እንድትሰባብሩን እእንእድእትእስኧብኣብእርኡንእ
ለሰበርን ልኧስኧብኧርእንእ
ኣልሰበርክ እኣልእስኧብኧርእክእ
ሰብረናቸው ስኧብእርኧንኣችኧውእ
እንድትሰባብራት እእንእድእትእስኧብኣብእርኣትእ
ልስበርላችሁ ልእስእብኧርእልኣችእህኡ
ኣልሰብር እኣልእስኧብእርእ
ከምትሰብሩኝ ክኧምእትእስኧብእርኡኝእ
ስበርብን ስእብኧርእብእንእ
ኣልሰበርንዎት እኣልእስኧብኧርእንእውኦትእ
ኣልሰባብራት እኣልእስኧብኣብእርኣትእ
ኣትሰብሩሯም እኣትእስኧብእርኡሯምእ
ስሰብርህ ስእስኧብእርእህእ
ሰብሬባት ስኧብእርኤብኣትእ
እንደሰበርኩህ እእንእድኧስኧብኧርእክኡህእ
ሰበርንብሽ ስኧብኧርእንእብእሽእ
ስበሩላቸው ስእብኧርኡልኣችኧውእ
ለሰበርሽው ልኧስኧብኧርእሽእውእ
እንደሰበራችሁኝ እእንእድኧስኧብኧርኣችእህኡኝእ
እነድሰብረው እእንኧድእስኧብእርኧውእ
ልስበርብሽ ልእስእብኧርእብእሽእ
ሰባብራችሁት ስኧብኣብእርኣችእህኡትእ
እንድትሰባብር እእንእድእትእስኧብኣብእርእ
ሰብሬለህ ስኧብእርኤልኧህእ
እንደሰበርናችሁ እእንእድኧስኧብኧርእንኣችእህኡ
ሰብረንብህ ስኧብእርኧንእብእህእ
ሰባብረሃት ስኧብኣብእርኧህኣትእ
ልንሰብራችሁ ልእንእስኧብእርኣችእህኡ
ሰብረሽልኝ ስኧብእርኧሽእልእኝእ
እንስበርላቸው እእንእስእብኧርእልኣችኧውእ
ብሰብራት ብእስኧብእርኣትእ
ልስበርልሽ ልእስእብኧርእልእሽእ
እስክሰብረው እእስእክእስኧብእርኧውእ
ልትሰብሪ ልእትእስኧብእርኢ
ኣልሰበርሽኝ እኣልእስኧብኧርእሽእኝእ
ሰብረንላት ስኧብእርኧንእልኣትእ
ከምሰብርላችሁ ክኧምእስኧብእርእልኣችእህኡ
ኣትሰብረውም እኣትእስኧብእርኧውእምእ
ኣንሰብርዎትም እኣንእስኧብእርእውኦትእምእ
እስክትሰብሩኝ እእስእክእትእስኧብእርኡኝእ
እስክሰብር እእስእክእስኧብእርእ
ስበሪው ስእብኧርኢውእ
ብትሰባብሩን ብእትእስኧብኣብእርኡንእ
ስትሰብሩኝ ስእትእስኧብእርኡኝእ
ልትሰብሯት ልእትእስኧብእሯትእ
ሰብረሃል ስኧብእርኧህኣልእ
ከምትሰብሪበት ክኧምእትእስኧብእርኢብኧትእ
ሰብራችሁባቸው ስኧብእርኣችእህኡብኣችኧውእ
ልስበራችሁ ልእስእብኧርኣችእህኡ
ከምትሰብሪባት ክኧምእትእስኧብእርኢብኣትእ
እስክትሰባብሩኝ እእስእክእትእስኧብኣብእርኡኝእ
ኣልሰብረው እኣልእስኧብእርኧውእ
ስትሰባብሩት ስእትእስኧብኣብእርኡትእ
ከምትሰብርብኝ ክኧምእትእስኧብእርእብእኝእ
ሰበርኩባቸው ስኧብኧርእክኡብኣችኧውእ
እንድንሰብር እእንእድእንእስኧብእርእ
እስክሰባብርሽ እእስእክእስኧብኣብእርእሽእ
ለሰበርከኝ ልኧስኧብኧርእክኧኝእ
እንድትሰብሪያት እእንእድእትእስኧብእርኢይኣትእ
እስክትሰብሪያት እእስእክእትእስኧብእርኢይኣትእ
ኣልሰብራቸው እኣልእስኧብእርኣችኧውእ
ኣልሰበርከኝ እኣልእስኧብኧርእክኧኝእ
ከምሰብረው ክኧምእስኧብእርኧውእ
ኣንሰብረውም እኣንእስኧብእርኧውእምእ
ኣልሰበርልሽ እኣልእስኧብኧርእልእሽእ
ሰብረሽብኝ ስኧብእርኧሽእብእኝእ
እስክትሰብርልኝ እእስእክእትእስኧብእርእልእኝእ
ኣትሰባብሪ እኣትእስኧብኣብእርኢ
ልትሰብሪኝ ልእትእስኧብእርኢኝእ
ሰባብሬ ስኧብኣብእርኤ
ልንሰብራቸው ልእንእስኧብእርኣችኧውእ
ሰበራችሁላት ስኧብኧርኣችእህኡልኣትእ
ኣትሰብራት እኣትእስኧብእርኣትእ
ስትሰብሩ ስእትእስኧብእርኡ
ሰብራችሁባት ስኧብእርኣችእህኡብኣትእ
ሰብረሽባቸው ስኧብእርኧሽእብኣችኧውእ
ኣትሰብሩኝ እኣትእስኧብእርኡኝእ
ሰብረንልህ ስኧብእርኧንእልእህእ
ሰብረህለት ስኧብእርኧህእልኧትእ
ለሰበርሻቸው ልኧስኧብኧርእሽኣችኧውእ
ሰብረሽ ስኧብእርኧሽእ
ከምትሰባብር ክኧምእትእስኧብኣብእርእ
እስክሰባብርህ እእስእክእስኧብኣብእርእህእ
ሰባብረሻት ስኧብኣብእርኧሽኣትእ
ከምትሰብሩት ክኧምእትእስኧብእርኡትእ
እስክትሰብሩለት እእስእክእትእስኧብእርኡልኧትእ
እስክትሰባብሪን እእስእክእትእስኧብኣብእርኢንእ
ሰብራችሁላቸው ስኧብእርኣችእህኡልኣችኧውእ
ልስበርባት ልእስእብኧርእብኣትእ
ኣትሰባብሩዋቸው እኣትእስኧብኣብእርኡውኣችኧውእ
እንድንሰብርህ እእንእድእንእስኧብእርእህእ
ሰበርናት ስኧብኧርእንኣትእ
ሰበርሽባት ስኧብኧርእሽእብኣትእ
ስበረን ስእብኧርኧንእ
ሰብሬብሽ ስኧብእርኤብእሽእ
ኣትሰብረው እኣትእስኧብእርኧውእ
ከምሰባብርሽ ክኧምእስኧብኣብእርእሽእ
እስክትሰብሪው እእስእክእትእስኧብእርኢውእ
ሰበራችሁለት ስኧብኧርኣችእህኡልኧትእ
ሰብሬለት ስኧብእርኤልኧትእ
ሰበርንብህ ስኧብኧርእንእብእህእ
እንድትሰብረን እእንእድእትእስኧብእርኧንእ
ከሰበርሽኝ ክኧስኧብኧርእሽእኝእ
ኣትሰባብር እኣትእስኧብኣብእርእ
ሰባብሪን ስኧብኣብእርኢንእ
ስትሰብሯት ስእትእስኧብእሯትእ
ሰበርክለት ስኧብኧርእክእልኧትእ
እንድትሰብሯት እእንእድእትእስኧብእሯትእ
ብንሰብራችሁ ብእንእስኧብእርኣችእህኡ
እንድትሰብራት እእንእድእትእስኧብእርኣትእ
ልትሰብሩን ልእትእስኧብእርኡንእ
እሰብረዋለሁ እእስኧብእርኧውኣልኧህኡ
እንስበርልሽ እእንእስእብኧርእልእሽእ
ሰበርንላት ስኧብኧርእንእልኣትእ
ለሰበርከን ልኧስኧብኧርእክኧንእ
ሰብረህብኝ ስኧብእርኧህእብእኝእ
ሰበርኩባችሁ ስኧብኧርእክኡብኣችእህኡ
እስክሰብርልሽ እእስእክእስኧብእርእልእሽእ
ብትሰብረን ብእትእስኧብእርኧንእ
ሰብራችሁለት ስኧብእርኣችእህኡልኧትእ
ሰብረሀኝ ስኧብእርኧህኧኝእ
ሰብሬያቸዋለሁ ስኧብእርኤይኣችኧውኣልኧህኡ
እስክንሰብር እእስእክእንእስኧብእርእ
ኣትስበሩኝ እኣትእስእብኧርኡኝእ
እንድሰብርዎት እእንእድእስኧብእርእውኦትእ
ሰብራችሁታል ስኧብእርኣችእህኡትኣልእ
እንስበርባት እእንእስእብኧርእብኣትእ
ብሰባብርዎት ብእስኧብኣብእርእውኦትእ
እንድትሰብሩት እእንእድእትእስኧብእርኡትእ
ከሰበርሽው ክኧስኧብኧርእሽእውእ
ኣልሰበራችሁኝ እኣልእስኧብኧርኣችእህኡኝእ
ብትሰብር ብእትእስኧብእርእ
ስበሩ ስእብኧርኡ
ከምትሰብርላቸው ክኧምእትእስኧብእርእልኣችኧውእ
እሰብርሃለሁ እእስኧብእርእህኣልኧህኡ
ሰብሬባችሁ ስኧብእርኤብኣችእህኡ
ብትሰብሪ ብእትእስኧብእርኢ
ብትሰብሪኝ ብእትእስኧብእርኢኝእ
እስክንሰብርብሽ እእስእክእንእስኧብእርእብእሽእ
ብንሰብረው ብእንእስኧብእርኧውእ
ልስበረው ልእስእብኧርኧውእ
ከምትሰብር ክኧምእትእስኧብእርእ
ሰብሬያችዋለሁ ስኧብእርኤይኣችእውኣልኧህኡ
እንደሰበርኩዋችሁ እእንእድኧስኧብኧርእክኡውኣችእህኡ
ሰበርሽ ስኧብኧርእሽእ
ሰበራችሁልኝ ስኧብኧርኣችእህኡልእኝእ
ሰባብሪው ስኧብኣብእርኢውእ
ሰብረሻቸዋል ስኧብእርኧሽኣችኧውኣልእ
ከምትሰባብሩዋቸው ክኧምእትእስኧብኣብእርኡውኣችኧውእ
ከምትሰባብሩት ክኧምእትእስኧብኣብእርኡትእ
እንደሰበርንሽ እእንእድኧስኧብኧርእንእሽእ
ሰበርሽብን ስኧብኧርእሽእብእንእ
እስክትሰብርልን እእስእክእትእስኧብእርእልእንእ
እንስበራችሁ እእንእስእብኧርኣችእህኡ
ኣትሰባብራቸውም እኣትእስኧብኣብእርኣችኧውእምእ
እንደሰበራችኋቸው እእንእድኧስኧብኧርኣችእኋችኧውእ
ትሰብረዋለህ ትእስኧብእርኧውኣልኧህእ
ኣትሰባብሩት እኣትእስኧብኣብእርኡትእ
እስክንሰብርላችሁ እእስእክእንእስኧብእርእልኣችእህኡ
ሰብረሻታል ስኧብእርኧሽኣትኣልእ
ኣትሰብሩንም እኣትእስኧብእርኡንእምእ
ከምንሰብርልህ ክኧምእንእስኧብእርእልእህእ
ሰበርኩላቸው ስኧብኧርእክኡልኣችኧውእ
ብሰብረው ብእስኧብእርኧውእ
ብትሰብሪው ብእትእስኧብእርኢውእ
ሰበርንላችሁ ስኧብኧርእንእልኣችእህኡ
ኣልሰበራችኋት እኣልእስኧብኧርኣችእኋትእ
ሰበርኩበት ስኧብኧርእክኡብኧትእ
ኣትሰብራትም እኣትእስኧብእርኣትእምእ
ብትሰብሪያት ብእትእስኧብእርኢይኣትእ
ከምሰብርልህ ክኧምእስኧብእርእልእህእ
ሰበርኩባት ስኧብኧርእክኡብኣትእ
ከምትሰብሪ ክኧምእትእስኧብእርኢ
እንድትሰብሩ እእንእድእትእስኧብእርኡ
ሰበርከኝ ስኧብኧርእክኧኝእ
ኣንሰበርልህ እኣንእስኧብኧርእልእህእ
እስክትሰባብሪኝ እእስእክእትእስኧብኣብእርኢኝእ
ከምሰብርሽ ክኧምእስኧብእርእሽእ
እንድንሰብረው እእንእድእንእስኧብእርኧውእ
እንድትሰብሩኝ እእንእድእትእስኧብእርኡኝእ
እስክሰባብር እእስእክእስኧብኣብእርእ
ሰብራችኋቸው ስኧብእርኣችእኋችኧውእ
እንደሰበርካቸው እእንእድኧስኧብኧርእክኣችኧውእ
ሰብረሀን ስኧብእርኧህኧንእ
ሰብረነዋል ስኧብእርኧንኧውኣልእ
ልትሰብሪያት ልእትእስኧብእርኢይኣትእ
እንስበርብህ እእንእስእብኧርእብእህእ
ኣትሰባብርም እኣትእስኧብኣብእርእምእ
እንደሰበርንህ እእንእድኧስኧብኧርእንእህእ
ኣልሰበርኩዋችሁ እኣልእስኧብኧርእክኡውኣችእህኡ
ስበረው ስእብኧርኧውእ
ስንሰባብራት ስእንእስኧብኣብእርኣትእ
ሰብረሻት ስኧብእርኧሽኣትእ
እንድሰባብራቸው እእንእድእስኧብኣብእርኣችኧውእ
ስበሩባቸው ስእብኧርኡብኣችኧውእ
ሰብራችሁብን ስኧብእርኣችእህኡብእንእ
ኣትሰበሪልን እኣትእስኧብኧርኢልእንእ
ብትሰብሩዋቸው ብእትእስኧብእርኡውኣችኧውእ
እንሰብራለን እእንእስኧብእርኣልኧንእ
ሰበርኩህ ስኧብኧርእክኡህእ
ሰብረናት ስኧብእርኧንኣትእ
እስክንሰብርብዎት እእስእክእንእስኧብእርእብእውኦትእ
ሰበርኩዎት ስኧብኧርእክኡውኦትእ
ኣትሰብሪን እኣትእስኧብእርኢንእ
ከሰበርካት ክኧስኧብኧርእክኣትእ
እሰብራቸዋለሁ እእስኧብእርኣችኧውኣልኧህኡ
ስንሰብራት ስእንእስኧብእርኣትእ
ብትሰባብር ብእትእስኧብኣብእርእ
ኣልሰበራችሁት እኣልእስኧብኧርኣችእህኡትእ
ኣትሰባብሪያቸው እኣትእስኧብኣብእርኢይኣችኧውእ
ስበሩበት ስእብኧርኡብኧትእ
ኣትሰብሩዋቸውም እኣትእስኧብእርኡውኣችኧውእምእ
ሰብሬያት ስኧብእርኤይኣትእ
ኣልሰበርሻት እኣልእስኧብኧርእሽኣትእ
እስክትሰባብሪያት እእስእክእትእስኧብኣብእርኢይኣትእ
ኣልሰባብረው እኣልእስኧብኣብእርኧውእ
ሰብረንሽ ስኧብእርኧንእሽእ
ሰበራችሁን ስኧብኧርኣችእህኡንእ
ስትሰብራት ስእትእስኧብእርኣትእ
ሰብረሽልን ስኧብእርኧሽእልእንእ
ኣትሰብሪያቸው እኣትእስኧብእርኢይኣችኧውእ
ልስበርባቸው ልእስእብኧርእብኣችኧውእ
እንሰባብርሃለን እእንእስኧብኣብእርእህኣልኧንእ
ሰባብራት ስኧብኣብእርኣትእ
ሰብረንባችሁ ስኧብእርኧንእብኣችእህኡ
ሰበርኳቸው ስኧብኧርእኳችኧውእ
ከምትሰባብረኝ ክኧምእትእስኧብኣብእርኧኝእ
ብንሰብርህ ብእንእስኧብእርእህእ
ከምንሰብር ክኧምእንእስኧብእርእ
ኣትሰብርም እኣትእስኧብእርእምእ
ከምትሰብርለት ክኧምእትእስኧብእርእልኧትእ
ልስበርልህ ልእስእብኧርእልእህእ
እንደሰበራችሁ እእንእድኧስኧብኧርኣችእህኡ
